timestamp_s,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE
33.2,166.316,140.457,2.2994000000000003,0.0,9.826200000000002,9.715300000000001,2619.5999999999995,7.923,10.346,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.3,166.303,140.60700000000003,2.2641,0.0,9.8211,9.7113,2618.0799999999995,7.75,10.356,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.4,166.339,140.5,2.3125,0.0,9.820400000000001,9.7155,2617.8,7.846,10.354,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.5,166.248,140.512,2.2779,0.0,9.822799999999999,9.710600000000001,2617.8,7.779,10.35,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.6,166.267,140.352,2.3287,0.0,9.831,9.7107,2617.8,7.934,10.35,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.7,166.301,140.42400000000004,2.2665,0.0,9.828399999999998,9.7085,2617.8,7.721,10.354,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.8,166.28699999999998,140.388,2.3134,0.0,9.819700000000001,9.705100000000002,2617.8,7.871,10.338,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.9,166.41400000000002,140.572,2.2619,0.0,9.8124,9.703,2617.8,7.593,10.367,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
34.0,166.419,140.485,2.3594,0.0,9.8144,9.700199999999999,2617.9,7.909,10.366,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.1,166.373,140.717,2.3296,0.0,9.8138,9.7057,2620.9200000000005,7.699,10.347,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.2,166.316,140.452,2.4056,0.0,9.8194,9.7152,2621.3,7.931,10.356,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.3,166.32299999999998,140.49,2.3516,0.0,9.8172,9.707699999999999,2618.2799999999997,7.773,10.35,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.4,166.236,140.43400000000003,2.4443,0.0,9.813,9.705400000000001,2617.9,7.968,10.357,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.5,166.284,140.63600000000002,2.3991,0.0,9.813799999999999,9.705999999999998,2621.06,7.578,10.368,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.6,166.202,140.524,2.4343,0.0,9.8141,9.706099999999998,2621.5999999999995,7.934,10.352,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.7,166.23600000000002,140.561,2.35,0.0,9.814300000000001,9.708400000000001,2620.0799999999995,7.624,10.378,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.8,166.161,140.49,2.3532,0.0,9.817200000000001,9.7098,2619.8,7.97,10.33,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
34.9,166.304,140.641,2.3023999999999996,0.0,9.812000000000001,9.6995,2619.8,7.739,10.368,35.66,41.039,38.492,31.953,0.603,38.493,1.828,69.812
35.0,166.27800000000002,140.426,2.328,0.0,9.814000000000002,9.695,2619.7,7.928,10.356,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.1,166.25199999999998,140.53,2.2883000000000004,0.0,9.807,9.6904,2618.2,7.691,10.379,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.2,166.29000000000002,140.505,2.3171,0.0,9.8072,9.695399999999998,2618.1,7.801,10.363,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.3,166.37500000000003,140.57699999999997,2.2601,0.0,9.8114,9.7014,2619.6,7.703,10.352,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.4,166.296,140.493,2.3421,0.0,9.8122,9.6948,2619.7,7.866,10.352,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.5,166.33200000000002,140.612,2.3001,0.0,9.8118,9.6979,2619.72,7.63,10.347,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.6,166.321,140.51100000000002,2.3218,0.0,9.806700000000001,9.696499999999999,2619.9,7.836,10.381,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.7,166.32699999999997,140.597,2.3586,0.0,9.800600000000001,9.680200000000001,2619.88,7.689,10.365,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.8,166.243,140.498,2.3968,0.0,9.8028,9.686399999999999,2619.8,7.882,10.381,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
35.9,166.268,140.624,2.3085999999999998,0.0,9.8018,9.697099999999999,2619.8,7.72,10.344,35.734,41.043,38.5,32.043,0.6,37.954,1.809,69.521
36.0,166.292,140.56799999999998,2.3226999999999998,0.0,9.7993,9.6958,2619.7,7.795,10.361,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.1,166.401,140.61599999999999,2.2531,0.0,9.8015,9.6948,2616.52,7.638,10.342,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.2,166.329,140.535,2.2454,0.0,9.798399999999999,9.6846,2616.1,7.831,10.354,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.3,166.363,140.56300000000002,2.2702,0.0,9.794100000000002,9.685899999999998,2619.12,7.761,10.361,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.4,166.36100000000002,140.43699999999998,2.2882,0.0,9.794,9.6887,2619.4999999999995,7.842,10.37,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.5,166.392,140.489,2.3111,0.0,9.7979,9.684000000000001,2617.8199999999997,7.811,10.339,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.6,166.361,140.54799999999997,2.3017,0.0,9.7985,9.6851,2617.7999999999997,7.806,10.373,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.7,166.457,140.463,2.3305,0.0,9.7989,9.6864,2620.94,7.763,10.34,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.8,166.339,140.454,2.3280000000000003,0.0,9.7967,9.6873,2621.1000000000004,7.835,10.379,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
36.9,166.245,140.485,2.3273999999999995,0.0,9.7998,9.6893,2614.94,7.904,10.373,35.824,41.043,38.496,32.121,0.604,37.552,1.785,69.521
37.0,166.343,140.559,2.2881,0.0,9.7985,9.691500000000001,2614.2,7.752,10.381,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.1,166.328,140.506,2.3272000000000004,0.0,9.8006,9.6893,2618.7200000000003,7.814,10.369,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.2,166.314,140.579,2.2383,0.0,9.8064,9.6915,2619.4000000000005,7.701,10.368,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.3,166.27700000000002,140.42100000000002,2.293,0.0,9.7971,9.687,2619.4000000000005,7.973,10.349,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.4,166.233,140.485,2.2547,0.0,9.794600000000003,9.680499999999999,2619.4000000000005,7.774,10.381,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.5,166.279,140.503,2.3350999999999997,0.0,9.7908,9.678099999999999,2619.4000000000005,7.858,10.373,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.6,166.23600000000002,140.498,2.2984,0.0,9.7941,9.689699999999998,2619.3,7.795,10.389,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.7,166.209,140.44200000000004,2.4000000000000004,0.0,9.7989,9.693700000000002,2616.2799999999997,7.896,10.368,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.8,166.243,140.574,2.3102,0.0,9.797,9.6861,2615.9,7.661,10.354,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
37.9,166.285,140.35999999999999,2.3156999999999996,0.0,9.791,9.6846,2618.9200000000005,7.976,10.39,35.824,41.043,38.52,32.207,0.624,37.084,1.763,69.94
38.0,166.34199999999998,140.51399999999998,2.2023,0.0,9.787200000000002,9.6783,2619.4000000000005,7.629,10.379,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.1,166.33500000000004,140.39899999999997,2.2818999999999994,0.0,9.785,9.6703,2619.4000000000005,7.91,10.367,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.2,166.33499999999998,140.46699999999998,2.3076,0.0,9.7921,9.685200000000002,2619.3,7.806,10.385,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.3,166.32199999999997,140.445,2.3515,0.0,9.7988,9.6901,2617.7999999999997,7.957,10.356,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.4,166.234,140.38000000000002,2.2929,0.0,9.7948,9.686000000000002,2617.7,7.736,10.358,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.5,166.238,140.40699999999998,2.3219000000000003,0.0,9.793500000000002,9.684299999999999,2619.2000000000003,7.84,10.401,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.6,166.44500000000002,140.59199999999998,2.3103,0.0,9.7832,9.676400000000001,2619.3,7.653,10.392,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.7,166.39299999999997,140.48100000000002,2.4179999999999997,0.0,9.7883,9.6729,2616.2799999999997,7.844,10.389,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.8,166.381,140.60700000000003,2.1945000000000006,0.0,9.792499999999999,9.6765,2615.9,7.669,10.419,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
38.9,166.366,140.46699999999998,2.3689,0.0,9.7956,9.6778,2620.5600000000004,7.933,10.363,35.82,41.043,38.496,32.281,0.616,36.615,1.74,69.94
39.0,165.03900000000002,137.03300000000002,3.5930999999999997,0.0,9.798,9.6883,2621.3,10.76,10.374,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.1,161.572,132.98000000000002,3.7631,0.0,9.791500000000001,9.6765,2616.6400000000003,12.404,10.399,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.2,159.47200000000004,132.017,3.1491,0.0,9.791099999999998,9.6714,2613.5,10.521,10.388,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.3,158.17600000000002,131.326,2.7899000000000003,0.0,9.7963,9.6828,2560.32,9.429,10.379,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.4,157.36700000000002,130.976,2.6344,0.0,9.7911,9.6784,2548.7799999999997,8.75,10.388,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.5,156.91699999999997,130.752,2.5788,0.0,9.7929,9.6754,2514.6799999999994,8.376,10.376,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.6,156.634,130.59499999999997,2.4578,0.0,9.7888,9.6825,2507.3599999999997,8.199,10.383,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.7,156.53900000000002,130.70300000000003,2.3257,0.0,9.785800000000002,9.6811,2490.9000000000005,7.826,10.396,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.8,156.438,130.51799999999997,2.3992,0.0,9.7854,9.6779,2487.9,8.139,10.387,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
39.9,156.366,130.485,2.3649999999999998,0.0,9.7898,9.681300000000002,2486.2200000000003,7.929,10.386,35.836,41.059,38.5,32.348,0.593,36.098,1.72,79.568
40.0,156.38400000000001,130.498,2.3322000000000003,0.0,9.7945,9.682699999999999,2485.9,7.811,10.392,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.1,156.35500000000002,130.426,2.3470000000000004,0.0,9.7989,9.6882,2482.54,7.852,10.414,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.2,156.44699999999997,130.513,2.2438,0.0,9.792300000000001,9.683300000000001,2482.1,7.746,10.399,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.3,156.30800000000002,130.43400000000003,2.3563,0.0,9.789599999999998,9.680900000000001,2483.6,8.041,10.386,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.4,156.214,130.52100000000002,2.2744,0.0,9.7903,9.6816,2483.7,7.884,10.392,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.5,156.33199999999997,130.50799999999998,2.2405999999999997,0.0,9.7882,9.6851,2482.2,7.773,10.387,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.6,156.337,130.40500000000003,2.2828999999999997,0.0,9.798599999999999,9.6885,2482.0,7.911,10.396,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.7,156.44500000000002,130.517,2.2483999999999997,0.0,9.796000000000001,9.6846,2482.0,7.777,10.392,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.8,156.36499999999998,130.435,2.3445,0.0,9.7854,9.675699999999999,2482.0,8.012,10.397,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
40.9,156.298,130.504,2.286,0.0,9.7843,9.6729,2480.3199999999997,7.905,10.39,35.836,41.098,38.484,32.43,0.607,35.58,1.692,79.568
41.0,156.288,130.571,2.2836999999999996,0.0,9.7786,9.6742,2479.9,7.646,10.373,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.1,156.26899999999998,130.44,2.3485000000000005,0.0,9.787099999999999,9.6802,2479.74,7.926,10.364,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.2,156.301,130.512,2.2132,0.0,9.789800000000001,9.683300000000001,2480.0,7.781,10.354,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.3,156.31300000000002,130.44099999999997,2.2445000000000004,0.0,9.7876,9.6751,2483.0000000000005,7.944,10.358,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.4,156.301,130.48399999999998,2.2764999999999995,0.0,9.783000000000001,9.6708,2483.3,7.846,10.383,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.5,156.378,130.65099999999998,2.1929999999999996,0.0,9.7791,9.663,2483.4799999999996,7.647,10.412,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.6,156.49899999999997,130.453,2.2773000000000003,0.0,9.7767,9.6654,2483.4999999999995,8.033,10.414,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.7,156.479,130.55700000000002,2.3289999999999997,0.0,9.7843,9.6729,2480.48,7.854,10.403,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.8,156.344,130.52100000000002,2.3814,0.0,9.7837,9.675500000000001,2480.1,7.815,10.379,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
41.9,156.303,130.416,2.2702999999999998,0.0,9.777899999999999,9.6728,2481.6,7.846,10.386,35.828,41.109,38.496,32.523,0.592,35.141,1.668,68.664
42.0,156.362,130.49899999999997,2.286,0.0,9.778,9.6679,2481.7,7.727,10.412,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.1,156.305,130.39299999999997,2.3655999999999997,0.0,9.775300000000001,9.6617,2481.72,8.079,10.378,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.2,156.31,130.469,2.2913,0.0,9.7698,9.665000000000001,2482.0,7.866,10.391,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.3,156.402,130.48699999999997,2.322,0.0,9.7765,9.661299999999999,2483.62,7.859,10.394,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.4,156.234,130.36999999999998,2.3203000000000005,0.0,9.776499999999999,9.657799999999998,2483.7,7.956,10.392,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.5,156.30599999999998,130.505,2.2384,0.0,9.7713,9.6569,2482.2,7.701,10.394,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.6,156.33599999999998,130.33499999999998,2.3267,0.0,9.761700000000001,9.652800000000001,2482.1,8.091,10.399,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.7,156.269,130.32799999999997,2.2188,0.0,9.7646,9.6529,2481.92,7.863,10.412,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.8,156.31900000000002,130.357,2.3930000000000002,0.0,9.7666,9.657,2481.6,7.741,10.401,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
42.9,156.197,130.348,2.3609999999999998,0.0,9.770299999999999,9.66,2479.94,7.867,10.368,35.84,41.121,38.484,32.609,0.585,34.184,1.623,68.664
43.0,156.25799999999998,130.402,2.3045999999999998,0.0,9.766,9.6568,2479.9,7.76,10.368,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.1,156.313,130.269,2.3188,0.0,9.7618,9.648299999999999,2479.88,8.021,10.383,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.2,156.19400000000002,130.26600000000002,2.339,0.0,9.754100000000001,9.643899999999999,2479.7,7.943,10.397,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.3,156.21999999999997,130.43399999999997,2.3445,0.0,9.7554,9.6446,2479.72,7.664,10.413,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.4,156.20199999999997,130.377,2.2829,0.0,9.7536,9.6441,2479.8,7.898,10.394,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.5,156.193,130.508,2.1984000000000004,0.0,9.7555,9.6485,2479.8,7.837,10.374,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.6,156.243,130.379,2.2718,0.0,9.757200000000001,9.6426,2479.8,7.991,10.371,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.7,156.29699999999997,130.314,2.2914000000000003,0.0,9.7519,9.635499999999999,2479.8,7.86,10.368,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.8,156.291,130.45000000000002,2.2991,0.0,9.750499999999999,9.637999999999998,2479.9,7.691,10.396,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
43.9,156.20000000000002,130.29000000000002,2.3678999999999997,0.0,9.747399999999999,9.638499999999999,2481.4,7.963,10.421,35.859,41.129,38.484,32.68,0.572,34.177,1.623,68.889
44.0,156.174,130.398,2.2226000000000004,0.0,9.7524,9.640400000000001,2481.4999999999995,7.808,10.392,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.1,156.224,130.34700000000004,2.2508,0.0,9.763,9.6511,2478.48,7.877,10.364,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.2,156.202,130.32799999999997,2.2493,0.0,9.7589,9.6479,2478.1,7.829,10.381,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.3,156.23000000000002,130.36999999999998,2.3092999999999995,0.0,9.754900000000001,9.6388,2481.12,7.737,10.385,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.4,156.154,130.20200000000003,2.3827,0.0,9.7537,9.640600000000001,2481.4999999999995,8.154,10.416,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.5,156.14900000000003,130.397,2.2289000000000003,0.0,9.7531,9.646500000000001,2480.0,7.806,10.401,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.6,156.253,130.49200000000002,2.3156999999999996,0.0,9.753400000000001,9.6418,2479.9,7.758,10.378,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.7,156.232,130.40299999999996,2.2898000000000005,0.0,9.7588,9.639299999999999,2481.4,7.846,10.356,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.8,156.122,130.457,2.2766,0.0,9.756,9.6435,2481.4999999999995,7.699,10.385,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
44.9,156.159,130.26299999999998,2.3569,0.0,9.7509,9.642100000000001,2478.48,8.089,10.405,35.918,41.125,38.492,32.758,0.577,33.739,1.608,68.889
45.0,156.18,130.31199999999998,2.2961,0.0,9.750899999999998,9.6361,2478.0,7.899,10.405,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.1,156.18800000000002,130.38399999999996,2.3851,0.0,9.7563,9.636,2479.5199999999995,7.793,10.389,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.2,156.167,130.253,2.3327999999999998,0.0,9.752799999999999,9.636500000000002,2479.7,7.843,10.382,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.3,156.223,130.431,2.2328,0.0,9.753199999999998,9.6356,2478.02,7.643,10.354,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.4,156.22,130.32600000000002,2.4116999999999997,0.0,9.750399999999999,9.633099999999999,2478.0,7.986,10.365,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.5,156.216,130.43300000000002,2.3266,0.0,9.7484,9.629700000000001,2481.0000000000005,7.845,10.374,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.6,156.287,130.494,2.3032,0.0,9.745000000000001,9.629299999999999,2481.3,7.654,10.409,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.7,156.298,130.40400000000002,2.332,0.0,9.7486,9.6319,2479.7999999999997,7.934,10.395,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.8,156.34500000000003,130.52800000000002,2.2500999999999998,0.0,9.7482,9.6386,2479.5999999999995,7.796,10.395,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
45.9,156.28900000000002,130.454,2.3350999999999997,0.0,9.7494,9.6448,2479.5999999999995,7.955,10.426,35.914,41.121,38.508,32.84,0.576,33.226,1.586,68.677
46.0,156.22500000000002,130.48600000000002,2.3554,0.0,9.7452,9.639100000000001,2479.7,7.869,10.41,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.1,156.291,130.64399999999998,2.3375,0.0,9.7433,9.633799999999999,2481.2000000000003,7.626,10.412,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.2,156.32799999999997,130.46699999999996,2.3563,0.0,9.743300000000001,9.635000000000002,2481.4000000000005,7.99,10.419,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.3,156.33200000000002,130.363,2.2962,0.0,9.7496,9.6346,2481.4000000000005,7.835,10.426,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.4,156.322,130.324,2.3235,0.0,9.748099999999999,9.6356,2481.3,8.009,10.414,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.5,156.19,130.272,2.2312999999999996,0.0,9.752500000000001,9.635699999999998,2478.2799999999997,7.926,10.403,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.6,156.21200000000002,130.483,2.2287,0.0,9.742,9.6266,2477.9,7.689,10.413,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.7,156.187,130.29,2.3377,0.0,9.742399999999998,9.626999999999999,2480.9200000000005,7.989,10.409,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.8,156.144,130.285,2.2439,0.0,9.742299999999998,9.631499999999999,2481.3,7.879,10.425,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
46.9,156.18400000000003,130.331,2.3158000000000003,0.0,9.7538,9.6343,2479.7999999999997,7.916,10.413,35.895,41.129,38.492,32.922,0.568,32.913,1.563,68.677
47.0,156.118,130.32200000000003,2.293,0.0,9.754399999999999,9.6316,2479.5999999999995,7.835,10.401,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.1,156.18099999999998,130.498,2.2664,0.0,9.748899999999999,9.6324,2478.0799999999995,7.637,10.387,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.2,156.191,130.26799999999997,2.3735,0.0,9.7483,9.633799999999999,2477.8,7.986,10.394,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.3,156.209,130.32999999999998,2.3571,0.0,9.747,9.628800000000002,2479.3199999999997,7.838,10.404,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.4,156.24499999999998,130.381,2.3141,0.0,9.746099999999998,9.63,2479.5999999999995,7.756,10.408,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.5,156.197,130.40299999999996,2.332,0.0,9.751999999999999,9.6372,2481.2799999999997,7.924,10.419,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.6,156.26600000000002,130.55599999999998,2.2779999999999996,0.0,9.7496,9.635,2481.7,7.683,10.379,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.7,156.259,130.3,2.3640999999999996,0.0,9.7475,9.630700000000001,2480.04,8.102,10.391,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.8,156.251,130.424,2.2922,0.0,9.7447,9.6274,2479.5999999999995,7.821,10.399,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
47.9,156.28199999999998,130.358,2.3367,0.0,9.7369,9.629299999999999,2481.2999999999997,7.827,10.397,35.992,41.148,38.508,33.008,0.563,32.4,1.538,68.708
48.0,156.205,130.186,2.321,0.0,9.7374,9.633300000000002,2481.3999999999996,7.941,10.408,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.1,156.19299999999998,130.45,2.2774,0.0,9.7456,9.6377,2478.2599999999998,7.648,10.408,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.2,156.19300000000004,130.394,2.4141,0.0,9.747699999999998,9.639,2477.9,7.969,10.399,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.3,156.21099999999998,130.422,2.2953,0.0,9.745099999999999,9.6392,2479.4,7.881,10.403,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.4,156.24,130.45299999999997,2.3131000000000004,0.0,9.739600000000001,9.634400000000003,2479.7,7.738,10.392,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.5,156.20999999999998,130.326,2.3907000000000003,0.0,9.7412,9.623999999999999,2481.3799999999997,7.881,10.396,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.6,156.23499999999999,130.456,2.2827,0.0,9.741400000000002,9.6238,2481.4999999999995,7.799,10.382,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.7,156.205,130.25,2.3436,0.0,9.740200000000002,9.6237,2480.0,8.148,10.374,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.8,156.21200000000002,130.26299999999998,2.2789,0.0,9.747499999999999,9.631499999999999,2479.8,7.854,10.388,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
48.9,156.21,130.34300000000002,2.3906,0.0,9.7433,9.6256,2478.28,7.693,10.398,35.98,41.141,38.492,33.094,0.559,31.833,1.52,68.708
49.0,155.541,128.60500000000002,3.1335,0.0,9.739799999999999,9.622,2477.9,9.565,10.419,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.1,153.97199999999998,126.727,3.0476,0.0,9.7405,9.621399999999998,2477.74,10.323,10.436,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.2,152.82099999999997,126.104,2.7992,0.0,9.7415,9.6273,2476.8,9.354,10.429,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.3,152.23000000000002,125.91099999999999,2.5555000000000003,0.0,9.746799999999999,9.636500000000002,2452.5999999999995,8.579,10.428,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.4,151.86200000000002,125.64500000000001,2.4656,0.0,9.7495,9.637699999999999,2447.3,8.472,10.398,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.5,151.589,125.532,2.4086,0.0,9.7417,9.6256,2429.38,8.128,10.391,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
49.6,151.436,125.364,2.4055000000000004,0.0,9.739,9.6274,2425.7,8.139,10.406,35.98,41.18,38.512,33.09,0.557,31.862,1.518,74.427
