pressure_outlet,speed_rpm,temperature,vibration,power,component_type,component_id,timestamp,time_s,fault_pressure,fault_overheat,fault_any
349.67,2200,72.28,1.561,1282.1233333333332,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.29,1,0,1
349.52,2200,73.39,1.358,1281.5733333333333,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.3,1,0,1
350.27,2200,73.34,1.41,1284.3233333333333,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.31,1,0,1
349.71,2200,73.72,1.733,1282.27,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.32,1,0,1
348.26,2200,73.3,1.501,1276.9533333333334,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.33,1,0,1
349.45,2200,73.85,1.541,1281.3166666666666,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.34,1,0,1
349.31,2200,73.33,1.405,1280.8033333333333,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.35,1,0,1
350.71,2200,72.91,1.545,1285.9366666666667,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.36,1,0,1
350.76,2200,73.51,1.465,1286.12,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.37,1,0,1
348.65,2200,73.83,1.678,1278.3833333333334,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.38,1,0,1
349.97,2200,72.64,1.575,1283.2233333333336,pump,main_pump,2025-11-08T10:51:58.857853+00:00,32.39,1,0,1
350.84,2200,73.61,1.598,1286.4133333333334,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.4,1,0,1
349.41,2200,73.03,1.479,1281.17,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.41,1,0,1
349.92,2200,73.75,1.446,1283.04,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.42,1,0,1
349.71,2200,73.44,1.577,1282.27,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.43,1,0,1
351.11,2200,72.81,1.456,1287.4033333333334,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.44,1,0,1
349.1,2200,72.86,1.322,1280.0333333333333,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.45,1,0,1
350.36,2200,73.57,1.466,1284.6533333333334,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.46,1,0,1
350.16,2200,72.67,1.391,1283.92,pump,main_pump,2025-11-08T10:51:58.859360+00:00,32.47,1,0,1
351.27,2200,73.74,1.542,1287.99,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.48,1,0,1
349.91,2200,73.6,1.639,1283.0033333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.49,1,0,1
351.05,2200,73.37,1.489,1287.1833333333334,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.5,1,0,1
350.0,2200,73.58,1.316,1283.3333333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.51,1,0,1
350.55,2200,73.67,1.541,1285.35,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.52,1,0,1
350.19,2200,73.12,1.5,1284.03,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.53,1,0,1
352.06,2200,72.53,1.337,1290.8866666666668,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.54,1,0,1
350.13,2200,72.57,1.545,1283.81,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.55,1,0,1
348.8,2200,73.86,1.565,1278.9333333333334,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.56,1,0,1
349.53,2200,73.51,1.547,1281.61,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.57,1,0,1
351.72,2200,73.78,1.427,1289.64,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.58,1,0,1
350.87,2200,72.8,1.452,1286.5233333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.59,1,0,1
349.83,2200,73.54,1.645,1282.71,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.6,1,0,1
348.48,2200,73.1,1.813,1277.76,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.61,1,0,1
347.58,2200,73.94,1.342,1274.46,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.62,1,0,1
349.82,2200,73.18,1.521,1282.6733333333334,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.63,1,0,1
351.3,2200,73.71,1.539,1288.1,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.64,1,0,1
348.72,2200,73.29,1.389,1278.64,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.65,1,0,1
350.87,2200,72.69,1.632,1286.5233333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.66,1,0,1
349.7,2200,73.3,1.452,1282.2333333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.67,1,0,1
351.03,2200,73.1,1.59,1287.11,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.68,1,0,1
349.75,2200,73.69,1.576,1282.4166666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.69,1,0,1
348.94,2200,73.46,1.504,1279.4466666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.7,1,0,1
348.76,2200,72.56,1.415,1278.7866666666666,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.71,1,0,1
350.88,2200,73.26,1.501,1286.56,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.72,1,0,1
350.74,2200,73.55,1.396,1286.0466666666666,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.73,1,0,1
350.69,2200,73.6,1.521,1285.8633333333332,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.74,1,0,1
349.83,2200,73.93,1.337,1282.71,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.75,1,0,1
350.85,2200,73.47,1.459,1286.45,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.76,1,0,1
349.03,2200,72.41,1.412,1279.7766666666664,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.77,1,0,1
351.7,2200,73.39,1.476,1289.5666666666666,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.78,1,0,1
349.97,2200,72.21,1.491,1283.2233333333336,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.79,1,0,1
350.4,2200,73.42,1.559,1284.8,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.8,1,0,1
351.15,2200,73.52,1.495,1287.55,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.81,1,0,1
351.34,2200,73.1,1.483,1288.2466666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.82,1,0,1
350.02,2200,73.16,1.572,1283.4066666666668,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.83,1,0,1
349.07,2200,72.9,1.731,1279.9233333333334,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.84,1,0,1
349.7,2200,72.92,1.368,1282.2333333333333,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.85,1,0,1
348.98,2200,73.44,1.578,1279.5933333333332,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.86,1,0,1
351.12,2200,72.94,1.553,1287.44,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.87,1,0,1
350.11,2200,73.9,1.294,1283.7366666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.88,1,0,1
349.83,2200,73.68,1.433,1282.71,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.89,1,0,1
350.03,2200,73.15,1.475,1283.4433333333332,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.9,1,0,1
348.82,2200,73.63,1.514,1279.0066666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.91,1,0,1
350.2,2200,73.49,1.479,1284.0666666666666,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.92,1,0,1
351.93,2200,74.0,1.454,1290.41,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.93,1,0,1
350.08,2200,73.6,1.371,1283.6266666666668,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.94,1,0,1
349.61,2200,73.26,1.537,1281.9033333333334,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.95,1,0,1
350.69,2200,73.31,1.671,1285.8633333333332,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.96,1,0,1
348.91,2200,72.64,1.323,1279.3366666666666,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.97,1,0,1
348.84,2200,73.21,1.537,1279.08,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.98,1,0,1
350.85,2200,72.51,1.436,1286.45,pump,main_pump,2025-11-08T10:51:58.860404+00:00,32.99,1,0,1
349.19,2200,73.49,1.392,1280.3633333333332,pump,main_pump,2025-11-08T10:51:58.860404+00:00,33.0,1,0,1
349.65,2200,74.31,1.612,1282.05,pump,main_pump,2025-11-08T10:51:58.860404+00:00,33.01,1,0,1
349.36,2200,72.91,1.646,1280.9866666666667,pump,main_pump,2025-11-08T10:51:58.860404+00:00,33.02,1,0,1
348.99,2200,72.62,1.664,1279.63,pump,main_pump,2025-11-08T10:51:58.860404+00:00,33.03,1,0,1
348.48,2200,73.44,1.472,1277.76,pump,main_pump,2025-11-08T10:51:58.860404+00:00,33.04,1,0,1
349.0,2200,73.13,1.552,1279.6666666666667,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.05,1,0,1
350.5,2200,72.88,1.565,1285.1666666666667,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.06,1,0,1
350.26,2200,73.29,1.611,1284.2866666666666,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.07,1,0,1
350.16,2200,74.05,1.449,1283.92,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.08,1,0,1
349.23,2200,73.52,1.494,1280.51,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.09,1,0,1
349.11,2200,73.6,1.583,1280.07,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.1,1,0,1
348.39,2200,73.22,1.553,1277.43,pump,main_pump,2025-11-08T10:51:58.867711+00:00,33.11,1,0,1
348.09,2200,74.13,1.495,1276.33,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.12,1,0,1
349.9,2200,72.85,1.426,1282.9666666666667,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.13,1,0,1
348.81,2200,73.54,1.414,1278.97,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.14,1,0,1
350.21,2200,73.26,1.49,1284.1033333333332,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.15,1,0,1
350.79,2200,72.99,1.454,1286.23,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.16,1,0,1
351.3,2200,72.85,1.413,1288.1,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.17,1,0,1
348.93,2200,73.78,1.484,1279.41,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.18,1,0,1
349.39,2200,73.31,1.646,1281.0966666666666,pump,main_pump,2025-11-08T10:51:58.868718+00:00,33.19,1,0,1
347.17,2200,73.83,1.422,1272.9566666666667,pump,main_pump,2025-11-08T10:51:58.869758+00:00,33.2,1,0,1
350.4,2200,73.06,1.571,1284.8,pump,main_pump,2025-11-08T10:51:58.869758+00:00,33.21,1,0,1
349.03,2200,73.81,1.4,1279.7766666666664,pump,main_pump,2025-11-08T10:51:58.870263+00:00,33.22,1,0,1
350.77,2200,72.86,1.475,1286.1566666666668,pump,main_pump,2025-11-08T10:51:58.870263+00:00,33.23,1,0,1
349.79,2200,73.18,1.39,1282.5633333333333,pump,main_pump,2025-11-08T10:51:58.870263+00:00,33.24,1,0,1
349.58,2200,72.86,1.584,1281.7933333333333,pump,main_pump,2025-11-08T10:51:58.870263+00:00,33.25,1,0,1
351.67,2200,72.57,1.628,1289.4566666666667,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.26,1,0,1
349.58,2200,73.35,1.38,1281.7933333333333,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.27,1,0,1
350.64,2200,73.34,1.608,1285.68,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.28,1,0,1
349.23,2200,72.72,1.454,1280.51,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.29,1,0,1
351.71,2200,73.1,1.635,1289.6033333333332,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.3,1,0,1
347.07,2200,74.88,1.533,1272.59,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.31,1,0,1
347.95,2200,71.64,1.596,1275.8166666666666,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.32,1,0,1
351.85,2200,73.2,1.591,1290.1166666666666,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.33,1,0,1
349.6,2200,73.43,1.438,1281.8666666666666,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.34,1,0,1
348.59,2200,73.11,1.621,1278.1633333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.35,1,0,1
349.19,2200,74.1,1.416,1280.3633333333332,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.36,1,0,1
351.23,2200,73.24,1.434,1287.8433333333332,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.37,1,0,1
349.68,2200,72.96,1.487,1282.16,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.38,1,0,1
350.81,2200,72.81,1.414,1286.3033333333333,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.39,1,0,1
349.0,2200,72.63,1.353,1279.6666666666667,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.4,1,0,1
350.76,2200,73.37,1.481,1286.12,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.41,1,0,1
350.09,2200,74.02,1.434,1283.6633333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.42,1,0,1
349.99,2200,73.31,1.648,1283.2966666666666,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.43,1,0,1
348.99,2200,74.14,1.511,1279.63,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.44,1,0,1
350.03,2200,73.39,1.499,1283.4433333333332,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.45,1,0,1
350.33,2200,73.55,1.638,1284.5433333333333,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.46,1,0,1
351.8,2200,73.34,1.485,1289.9333333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.47,1,0,1
350.84,2200,74.12,1.709,1286.4133333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.48,1,0,1
348.05,2200,73.53,1.523,1276.1833333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.49,1,0,1
349.07,2200,73.9,1.542,1279.9233333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.5,1,0,1
350.28,2200,72.68,1.454,1284.36,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.51,1,0,1
347.8,2200,73.81,1.416,1275.2666666666667,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.52,1,0,1
350.15,2200,73.82,1.413,1283.8833333333334,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.53,1,0,1
349.92,2200,72.79,1.499,1283.04,pump,main_pump,2025-11-08T10:51:58.871028+00:00,33.54,1,0,1
350.22,2200,73.51,1.484,1284.14,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.55,1,0,1
349.95,2200,73.77,1.393,1283.15,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.56,1,0,1
350.2,2200,73.65,1.577,1284.0666666666666,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.57,1,0,1
351.71,2200,72.71,1.368,1289.6033333333332,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.58,1,0,1
351.0,2200,73.65,1.458,1287.0,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.59,1,0,1
348.63,2200,72.98,1.395,1278.31,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.6,1,0,1
350.67,2200,73.5,1.698,1285.79,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.61,1,0,1
349.3,2200,74.03,1.414,1280.7666666666667,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.62,1,0,1
350.74,2200,74.3,1.466,1286.0466666666666,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.63,1,0,1
353.37,2200,73.65,1.487,1295.69,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.64,1,0,1
349.07,2200,73.57,1.611,1279.9233333333334,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.65,1,0,1
350.1,2200,73.2,1.615,1283.7,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.66,1,0,1
351.4,2200,73.25,1.452,1288.4666666666667,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.67,1,0,1
349.65,2200,73.11,1.484,1282.05,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.68,1,0,1
349.33,2200,73.0,1.619,1280.8766666666668,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.69,1,0,1
349.91,2200,72.6,1.686,1283.0033333333333,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.7,1,0,1
351.24,2200,73.04,1.621,1287.88,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.71,1,0,1
349.54,2200,72.87,1.489,1281.6466666666668,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.72,1,0,1
350.62,2200,74.12,1.511,1285.6066666666666,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.73,1,0,1
352.38,2200,72.87,1.376,1292.06,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.74,1,0,1
352.84,2200,73.3,1.474,1293.7466666666667,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.75,1,0,1
349.42,2200,74.04,1.517,1281.2066666666667,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.76,1,0,1
349.31,2200,73.68,1.322,1280.8033333333333,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.77,1,0,1
350.87,2200,73.62,1.505,1286.5233333333333,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.78,1,0,1
349.03,2200,73.33,1.362,1279.7766666666664,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.79,1,0,1
350.72,2200,73.66,1.442,1285.9733333333336,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.8,1,0,1
350.69,2200,73.34,1.632,1285.8633333333332,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.81,1,0,1
350.96,2200,73.13,1.487,1286.8533333333332,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.82,1,0,1
351.79,2200,73.4,1.521,1289.8966666666668,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.83,1,0,1
349.97,2200,73.31,1.355,1283.2233333333336,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.84,1,0,1
351.45,2200,73.65,1.482,1288.65,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.85,1,0,1
349.86,2200,73.18,1.447,1282.82,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.86,1,0,1
349.38,2200,73.63,1.406,1281.06,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.87,1,0,1
350.06,2200,73.21,1.526,1283.5533333333333,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.88,1,0,1
348.63,2200,73.42,1.463,1278.31,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.89,1,0,1
347.55,2200,73.88,1.515,1274.35,pump,main_pump,2025-11-08T10:51:58.875204+00:00,33.9,1,0,1
351.33,2200,72.96,1.465,1288.21,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.91,1,0,1
349.34,2200,74.09,1.539,1280.9133333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.92,1,0,1
349.28,2200,73.25,1.699,1280.6933333333332,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.93,1,0,1
348.89,2200,73.3,1.523,1279.2633333333333,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.94,1,0,1
349.49,2200,73.5,1.551,1281.4633333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.95,1,0,1
349.88,2200,72.49,1.597,1282.8933333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.96,1,0,1
349.92,2200,73.01,1.462,1283.04,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.97,1,0,1
349.85,2200,72.77,1.442,1282.7833333333333,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.98,1,0,1
348.94,2200,73.46,1.544,1279.4466666666667,pump,main_pump,2025-11-08T10:51:58.879906+00:00,33.99,1,0,1
351.33,2200,72.79,1.605,1288.21,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.0,1,0,1
348.52,2200,73.24,1.611,1277.9066666666668,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.01,1,0,1
349.43,2200,73.76,1.378,1281.2433333333333,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.02,1,0,1
350.79,2200,73.49,1.594,1286.23,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.03,1,0,1
350.52,2200,73.39,1.499,1285.24,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.04,1,0,1
349.35,2200,73.25,1.418,1280.95,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.05,1,0,1
350.64,2200,72.64,1.352,1285.68,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.06,1,0,1
350.56,2200,73.35,1.451,1285.3866666666668,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.07,1,0,1
348.6,2200,73.27,1.486,1278.2,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.08,1,0,1
349.44,2200,74.1,1.436,1281.28,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.09,1,0,1
350.18,2200,72.68,1.457,1283.9933333333333,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.1,1,0,1
350.52,2200,73.38,1.425,1285.24,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.11,1,0,1
348.67,2200,73.36,1.681,1278.4566666666667,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.12,1,0,1
350.8,2200,73.11,1.469,1286.2666666666667,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.13,1,0,1
349.55,2200,73.9,1.518,1281.6833333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.14,1,0,1
350.38,2200,73.01,1.458,1284.7266666666667,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.15,1,0,1
349.79,2200,74.36,1.398,1282.5633333333333,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.16,1,0,1
350.55,2200,74.25,1.563,1285.35,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.17,1,0,1
349.67,2200,72.56,1.257,1282.1233333333332,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.18,1,0,1
351.28,2200,72.73,1.551,1288.0266666666664,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.19,1,0,1
351.28,2200,73.1,1.276,1288.0266666666664,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.2,1,0,1
349.6,2200,72.88,1.528,1281.8666666666666,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.21,1,0,1
350.73,2200,73.44,1.522,1286.01,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.22,1,0,1
348.48,2200,73.45,1.591,1277.76,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.23,1,0,1
349.49,2200,73.29,1.455,1281.4633333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.24,1,0,1
350.3,2200,73.46,1.654,1284.4333333333334,pump,main_pump,2025-11-08T10:51:58.879906+00:00,34.25,1,0,1
349.22,2200,74.12,1.506,1280.4733333333336,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.26,1,0,1
348.56,2200,74.02,1.532,1278.0533333333333,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.27,1,0,1
351.32,2200,73.07,1.416,1288.1733333333334,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.28,1,0,1
351.16,2200,73.5,1.401,1287.5866666666666,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.29,1,0,1
350.32,2200,73.66,1.507,1284.5066666666667,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.3,1,0,1
350.51,2200,73.6,1.582,1285.2033333333334,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.31,1,0,1
348.69,2200,73.79,1.42,1278.53,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.32,1,0,1
350.81,2200,72.53,1.343,1286.3033333333333,pump,main_pump,2025-11-08T10:51:58.884386+00:00,34.33,1,0,1
350.54,2200,73.52,1.637,1285.3133333333333,pump,main_pump,2025-11-08T10:51:58.885394+00:00,34.34,1,0,1
348.97,2200,73.32,1.537,1279.5566666666668,pump,main_pump,2025-11-08T10:51:58.885394+00:00,34.35,1,0,1
351.17,2200,72.77,1.496,1287.6233333333332,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.36,1,0,1
348.95,2200,73.56,1.563,1279.4833333333333,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.37,1,0,1
349.95,2200,73.0,1.323,1283.15,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.38,1,0,1
351.86,2200,73.0,1.352,1290.1533333333334,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.39,1,0,1
348.98,2200,74.38,1.403,1279.5933333333332,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.4,1,0,1
350.77,2200,72.44,1.58,1286.1566666666668,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.41,1,0,1
351.88,2200,74.51,1.522,1290.2266666666667,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.42,1,0,1
350.08,2200,73.83,1.504,1283.6266666666668,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.43,1,0,1
350.88,2200,72.63,1.489,1286.56,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.44,1,0,1
351.51,2200,72.84,1.283,1288.87,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.45,1,0,1
350.18,2200,73.92,1.569,1283.9933333333333,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.46,1,0,1
350.61,2200,73.44,1.591,1285.57,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.47,1,0,1
349.71,2200,73.55,1.408,1282.27,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.48,1,0,1
350.47,2200,73.69,1.692,1285.0566666666668,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.49,1,0,1
349.65,2200,72.29,1.612,1282.05,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.5,1,0,1
350.37,2200,72.88,1.722,1284.69,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.51,1,0,1
349.54,2200,73.19,1.392,1281.6466666666668,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.52,1,0,1
351.02,2200,73.56,1.561,1287.0733333333333,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.53,1,0,1
348.79,2200,73.83,1.563,1278.8966666666668,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.54,1,0,1
351.85,2200,73.49,1.567,1290.1166666666666,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.55,1,0,1
351.28,2200,72.64,1.507,1288.0266666666664,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.56,1,0,1
350.85,2200,72.13,1.595,1286.45,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.57,1,0,1
348.54,2200,73.49,1.539,1277.98,pump,main_pump,2025-11-08T10:51:58.885791+00:00,34.58,1,0,1
